Gene stable ID	Chromosome/scaffold name	Transcript count	Gene % GC content	Strand
ENSMUSG00000135245	12	1	40.89	1
ENSMUSG00000114186	12	2	41.99	-1
ENSMUSG00000114136	12	3	42.46	-1
ENSMUSG00000080058	8	2	70.51	-1
ENSMUSG00000135284	12	14	50.22	-1
ENSMUSG00000034850	2	3	48.55	1
ENSMUSG00000110622	8	1	54.90	1
ENSMUSG00000095026	8	2	51.03	1
ENSMUSG00002075501	1	1	71.43	-1
ENSMUSG00000119799	1	1	44.86	1
ENSMUSG00000026687	1	4	45.92	1
ENSMUSG00000135296	12	3	44.22	-1
ENSMUSG00000106829	5	1	52.91	-1
ENSMUSG00000032381	9	1	44.41	1
ENSMUSG00000135330	12	3	46.05	1
ENSMUSG00000106714	5	1	41.20	1
ENSMUSG00000031842	8	8	50.90	1
ENSMUSG00000097163	5	1	48.31	-1
ENSMUSG00000135359	12	2	37.91	1
ENSMUSG00000135365	12	5	50.91	-1
ENSMUSG00000072688	5	2	60.16	-1
ENSMUSG00000121144	15	1	43.13	1
ENSMUSG00000045631	15	2	45.51	1
ENSMUSG00000066894	5	6	49.56	1
ENSMUSG00000135374	12	3	44.10	-1
ENSMUSG00000135408	12	2	54.20	1
ENSMUSG00000112954	12	2	46.55	1
ENSMUSG00000103957	2	2	56.60	-1
ENSMUSG00000017734	2	6	50.44	1
ENSMUSG00000135443	12	1	40.80	1
ENSMUSG00000135470	12	1	45.04	1
ENSMUSG00000032502	9	3	44.00	-1
ENSMUSG00000135474	12	1	51.96	1
ENSMUSG00000120669	12	2	38.91	-1
ENSMUSG00000135499	12	3	45.72	1
ENSMUSG00000135546	12	6	43.61	-1
ENSMUSG00000116182	15	1	60.14	1
ENSMUSG00000054619	15	8	45.82	1
ENSMUSG00000135587	12	4	42.75	1
ENSMUSG00000047417	10	8	56.31	-1
ENSMUSG00000111916	12	2	44.53	1
ENSMUSG00000135621	12	1	42.66	1
ENSMUSG00000135632	12	1	45.01	1
ENSMUSG00000135657	12	1	39.80	-1
ENSMUSG00000113447	12	1	47.33	1
ENSMUSG00000135756	12	1	43.52	1
ENSMUSG00000135763	12	6	41.50	-1
ENSMUSG00000135886	12	1	52.08	-1
ENSMUSG00000135917	12	11	40.22	1
ENSMUSG00000058057	15	1	47.20	1
ENSMUSG00000135943	12	1	36.59	1
ENSMUSG00000135947	12	2	47.23	1
ENSMUSG00000081274	5	1	54.23	-1
ENSMUSG00000136003	12	1	53.69	-1
ENSMUSG00000136012	12	1	40.01	1
ENSMUSG00000112489	12	4	44.79	-1
ENSMUSG00002075053	9	1	56.78	-1
ENSMUSG00000034842	5	19	44.88	1
ENSMUSG00000093789	15	2	46.42	1
ENSMUSG00000032380	9	5	47.04	1
ENSMUSG00000022203	14	3	51.89	-1
ENSMUSG00000136051	12	1	40.97	1
ENSMUSG00000091583	12	2	45.83	1
ENSMUSG00000026688	1	1	47.12	-1
ENSMUSG00000136099	12	2	48.26	-1
ENSMUSG00000136102	12	2	37.27	1
ENSMUSG00000136105	12	1	43.10	-1
ENSMUSG00000056487	15	2	44.47	1
ENSMUSG00000136113	12	3	36.36	-1
ENSMUSG00002075026	11	1	55.84	-1
ENSMUSG00000052298	11	5	42.31	-1
ENSMUSG00000136116	12	4	45.53	-1
ENSMUSG00000136127	12	11	39.05	-1
ENSMUSG00000093550	15	2	46.84	1
ENSMUSG00000064686	16	1	40.74	1
ENSMUSG00000043870	16	1	51.42	1
ENSMUSG00000040485	1	1	45.59	-1
ENSMUSG00000098043	16	1	51.14	1
ENSMUSG00000116761	16	1	48.52	1
ENSMUSG00000022858	16	9	38.26	-1
ENSMUSG00000136131	12	3	50.73	1
ENSMUSG00000015843	1	4	46.65	1
ENSMUSG00000027367	2	8	42.08	1
ENSMUSG00000136143	12	2	51.93	-1
ENSMUSG00000040770	14	1	49.44	1
ENSMUSG00000136191	12	1	40.61	1
ENSMUSG00000136207	12	7	45.39	-1
ENSMUSG00000003534	17	12	53.00	-1
ENSMUSG00000136244	12	1	45.99	1
ENSMUSG00000023030	15	8	49.17	-1
ENSMUSG00000113115	12	4	43.17	1
ENSMUSG00000046826	7	4	46.60	1
ENSMUSG00000040759	14	3	53.42	1
ENSMUSG00000136268	12	1	53.32	1
ENSMUSG00000136269	12	2	41.30	-1
ENSMUSG00000136301	12	4	54.33	-1
ENSMUSG00000136341	12	1	48.00	1
ENSMUSG00000112323	12	6	40.10	-1
ENSMUSG00000019087	X	10	47.37	1
ENSMUSG00000086039	11	1	43.49	1
ENSMUSG00000058325	7	6	45.48	1
ENSMUSG00000082503	11	1	43.16	-1
ENSMUSG00000020268	11	6	45.82	-1
ENSMUSG00000038648	6	2	46.01	-1
ENSMUSG00000136446	12	1	48.30	1
ENSMUSG00000136492	12	3	43.23	1
ENSMUSG00000112041	12	16	44.00	-1
ENSMUSG00000040752	14	7	51.33	-1
ENSMUSG00000038664	9	7	38.00	1
ENSMUSG00000136524	12	2	46.83	-1
ENSMUSG00000097100	12	7	52.95	1
ENSMUSG00000038641	6	2	41.45	1
ENSMUSG00000136608	12	1	33.92	-1
ENSMUSG00000136616	12	1	55.43	-1
ENSMUSG00000120598	12	1	51.31	1
ENSMUSG00000121169	12	6	48.21	-1
ENSMUSG00000136748	12	1	49.85	1
ENSMUSG00000136797	12	1	35.62	1
ENSMUSG00000136839	12	1	44.45	1
ENSMUSG00000136856	12	2	46.91	1
ENSMUSG00000111889	12	9	47.77	-1
ENSMUSG00000076430	13	1	46.50	-1
ENSMUSG00000106889	6	1	47.71	1
ENSMUSG00000107035	6	1	55.17	-1
ENSMUSG00000056257	13	2	44.03	1
ENSMUSG00000035559	8	4	57.31	-1
ENSMUSG00000080242	6	1	57.20	1
ENSMUSG00002075772	11	1	51.76	1
ENSMUSG00000114597	13	1	59.01	1
ENSMUSG00000020267	11	2	47.58	1
ENSMUSG00000106853	6	1	44.41	-1
ENSMUSG00000090475	13	1	40.62	1
ENSMUSG00000136878	12	2	45.46	-1
ENSMUSG00000029833	6	8	40.49	1
ENSMUSG00000114263	13	1	41.69	-1
ENSMUSG00000136899	12	5	46.32	1
ENSMUSG00000114560	13	1	47.30	1
ENSMUSG00000082241	16	1	53.66	1
ENSMUSG00000116857	16	1	45.95	1
ENSMUSG00000021360	13	6	45.16	1
ENSMUSG00000136910	12	4	42.72	1
ENSMUSG00000116807	16	1	51.41	1
ENSMUSG00000022867	16	5	39.30	1
ENSMUSG00000136926	12	1	45.92	1
ENSMUSG00000136944	12	2	44.40	-1
ENSMUSG00000071001	4	1	55.99	1
ENSMUSG00000136958	12	2	38.67	-1
ENSMUSG00000027368	2	2	57.62	1
ENSMUSG00000136968	12	1	49.84	-1
ENSMUSG00000137009	12	1	40.49	-1
ENSMUSG00000018339	11	3	53.80	1
ENSMUSG00000137156	12	1	38.64	1
ENSMUSG00000137257	12	1	53.22	1
ENSMUSG00000028475	4	2	46.31	1
ENSMUSG00000121356	12	3	39.32	1
ENSMUSG00000031834	8	6	59.17	-1
ENSMUSG00000028476	4	3	43.85	1
ENSMUSG00000113268	12	4	44.70	-1
ENSMUSG00000137307	12	1	39.63	1
ENSMUSG00000137345	12	1	45.82	1
ENSMUSG00000017721	2	5	50.88	1
ENSMUSG00000137347	12	40	47.84	1
ENSMUSG00000089766	19	10	55.20	1
ENSMUSG00000026686	1	2	45.07	1
ENSMUSG00000035397	10	1	56.84	-1
ENSMUSG00000024939	19	3	58.26	-1
ENSMUSG00000018411	11	12	49.31	1
ENSMUSG00000003346	10	4	57.79	-1
ENSMUSG00000137370	12	2	44.73	-1
ENSMUSG00000111986	12	13	41.55	1
ENSMUSG00000093269	13	1	44.44	1
ENSMUSG00000114672	13	1	45.52	-1
ENSMUSG00000114601	13	1	50.14	-1
ENSMUSG00000114723	13	1	39.84	-1
ENSMUSG00000038683	13	5	44.78	1
ENSMUSG00000118125	19	1	56.73	-1
ENSMUSG00000137425	12	11	40.85	1
ENSMUSG00000079478	19	5	57.48	-1
ENSMUSG00000031833	8	11	55.48	-1
ENSMUSG00000112685	12	31	40.75	-1
ENSMUSG00000100201	10	1	51.42	-1
ENSMUSG00000093538	1	1	42.32	1
ENSMUSG00000113949	10	7	55.31	1
ENSMUSG00000026110	1	8	44.68	-1
ENSMUSG00000024940	19	12	55.78	1
ENSMUSG00000096870	16	2	39.38	1
ENSMUSG00000102344	16	1	38.38	-1
ENSMUSG00000087444	15	2	51.23	1
ENSMUSG00000022848	16	2	44.74	-1
ENSMUSG00002076914	15	1	51.82	1
ENSMUSG00000037353	15	10	48.94	1
ENSMUSG00000084437	9	1	36.27	-1
ENSMUSG00000100130	9	2	36.05	-1
ENSMUSG00000027165	2	12	40.95	-1
ENSMUSG00000050503	9	1	51.32	-1
ENSMUSG00000114079	12	2	37.47	-1
ENSMUSG00000021361	13	1	50.12	1
ENSMUSG00000032376	9	11	39.91	-1
ENSMUSG00000137463	12	1	38.49	-1
ENSMUSG00000137465	12	1	44.39	1
ENSMUSG00000137481	12	1	42.14	-1
ENSMUSG00000137505	12	2	44.31	1
ENSMUSG00000137510	12	2	44.57	-1
ENSMUSG00000112549	12	17	44.17	-1
ENSMUSG00000015291	X	10	48.62	1
ENSMUSG00000087793	16	1	49.66	-1
ENSMUSG00000022849	16	3	44.23	1
ENSMUSG00000021363	13	8	44.33	-1
ENSMUSG00000137522	12	3	44.46	-1
ENSMUSG00000099407	12	7	43.97	-1
ENSMUSG00000065432	14	1	49.40	-1
ENSMUSG00000053093	14	8	50.82	-1
ENSMUSG00000028480	4	2	49.83	1
ENSMUSG00000102096	12	23	38.88	-1
ENSMUSG00000097914	16	1	38.20	-1
ENSMUSG00000116549	16	1	42.67	-1
ENSMUSG00000034422	16	3	43.38	-1
ENSMUSG00000113640	10	3	57.30	1
ENSMUSG00000070999	4	1	53.17	1
ENSMUSG00000035370	10	3	55.59	1
ENSMUSG00000028478	4	6	46.59	1
ENSMUSG00000137586	12	2	43.90	1
ENSMUSG00000137615	12	1	47.82	1
ENSMUSG00000137618	12	3	40.17	1
ENSMUSG00000137631	12	1	43.16	1
ENSMUSG00000113233	12	14	40.45	-1
ENSMUSG00000001962	X	3	48.98	1
ENSMUSG00000099283	10	1	60.00	1
ENSMUSG00000003345	10	8	55.64	1
ENSMUSG00000029364	5	6	50.20	1
ENSMUSG00000113228	12	2	42.27	1
ENSMUSG00000137750	12	3	44.36	-1
ENSMUSG00000029830	6	5	43.02	-1
ENSMUSG00000071456	12	34	45.33	-1
ENSMUSG00000044636	15	1	49.72	-1
ENSMUSG00000116639	16	1	46.59	-1
ENSMUSG00000121992	16	1	42.87	-1
ENSMUSG00000116728	16	1	48.76	1
ENSMUSG00000062279	16	1	48.51	1
ENSMUSG00000049502	16	2	45.27	-1
ENSMUSG00000077150	7	1	48.87	-1
ENSMUSG00000073804	7	3	43.44	1
ENSMUSG00000009733	15	9	45.12	-1
ENSMUSG00000099031	8	1	67.24	1
ENSMUSG00000000791	8	6	52.90	1
ENSMUSG00000109891	7	1	47.01	-1
ENSMUSG00000073803	7	2	44.58	1
ENSMUSG00000048377	7	2	54.69	1
ENSMUSG00000106409	X	1	29.41	1
ENSMUSG00000031398	X	9	52.71	1
ENSMUSG00000050866	7	1	45.92	-1
ENSMUSG00000086387	9	1	39.15	1
ENSMUSG00000024941	19	13	53.75	-1
ENSMUSG00000032373	9	6	46.67	1
ENSMUSG00000034855	5	4	47.20	-1
ENSMUSG00000137821	12	1	45.22	-1
ENSMUSG00000137849	12	1	42.73	-1
ENSMUSG00000113218	12	19	41.20	-1
ENSMUSG00000030924	7	11	39.45	1
ENSMUSG00000038600	6	7	46.22	-1
ENSMUSG00000022906	16	7	43.60	1
ENSMUSG00000093614	2	1	51.66	1
ENSMUSG00000032864	2	2	41.17	1
ENSMUSG00000082068	5	1	46.89	1
ENSMUSG00000034826	5	8	41.16	-1
ENSMUSG00000061311	2	1	41.99	-1
ENSMUSG00000061589	10	7	53.38	1
ENSMUSG00000017723	2	5	52.02	1
ENSMUSG00000137855	12	1	39.49	1
ENSMUSG00000026090	1	3	47.31	-1
ENSMUSG00000113679	12	14	50.46	1
ENSMUSG00000002910	8	7	54.86	-1
ENSMUSG00000137888	12	1	37.45	1
ENSMUSG00000137892	12	4	43.88	1
ENSMUSG00000137896	12	10	37.90	1
ENSMUSG00000112276	12	4	45.33	1
ENSMUSG00000097429	12	1	45.03	-1
ENSMUSG00000104365	1	1	44.18	1
ENSMUSG00000121137	12	2	42.63	1
ENSMUSG00000102650	1	1	51.89	-1
ENSMUSG00000052534	1	8	44.13	-1
ENSMUSG00000137940	12	2	41.62	1
ENSMUSG00000113907	12	6	39.24	1
ENSMUSG00000032375	9	3	40.58	-1
ENSMUSG00000074596	2	1	47.92	-1
ENSMUSG00000112971	12	4	50.68	-1
ENSMUSG00000020887	8	1	58.64	1
ENSMUSG00000007721	8	2	55.42	-1
ENSMUSG00000027164	2	3	42.89	1
ENSMUSG00000120673	12	3	46.04	1
ENSMUSG00000138005	12	10	38.04	1
ENSMUSG00000000792	8	1	54.85	-1
ENSMUSG00002076272	5	1	50.69	1
ENSMUSG00000039191	5	12	42.86	1
ENSMUSG00000138032	12	1	43.95	1
ENSMUSG00000138038	12	2	44.49	1
ENSMUSG00000028479	4	14	46.07	-1
ENSMUSG00000138072	12	2	47.36	-1
ENSMUSG00000096953	12	34	49.16	-1
ENSMUSG00000029829	6	1	47.60	1
ENSMUSG00000048787	7	7	42.58	-1
ENSMUSG00000087924	6	1	48.08	1
ENSMUSG00000063455	6	6	46.60	-1
ENSMUSG00000015289	X	3	45.97	-1
ENSMUSG00000121994	16	2	41.49	-1
ENSMUSG00000097768	16	5	49.93	-1
ENSMUSG00000045128	8	8	56.11	-1
ENSMUSG00000122039	16	1	43.79	-1
ENSMUSG00000122118	16	2	47.14	-1
ENSMUSG00000122192	16	1	37.21	-1
ENSMUSG00000074595	2	2	51.81	-1
ENSMUSG00000122264	16	2	50.01	1
ENSMUSG00000015290	X	7	50.47	-1
ENSMUSG00000116699	16	3	34.17	-1
ENSMUSG00000122306	16	1	46.37	1
ENSMUSG00000122341	16	3	50.72	-1
ENSMUSG00000112404	12	16	39.60	1
ENSMUSG00000122346	16	1	48.73	1
ENSMUSG00000116848	16	2	40.64	1
ENSMUSG00000122415	16	1	49.46	-1
ENSMUSG00000074232	9	2	42.58	1
ENSMUSG00000122447	16	13	50.05	1
ENSMUSG00000030922	7	9	43.02	1
ENSMUSG00000053040	9	2	42.43	-1
ENSMUSG00000017733	2	1	47.70	-1
ENSMUSG00000122487	16	1	53.88	1
ENSMUSG00000122490	16	5	49.67	-1
ENSMUSG00000122510	16	3	48.65	1
ENSMUSG00000070533	2	3	47.66	-1
ENSMUSG00000077928	14	1	45.45	-1
ENSMUSG00000021835	14	4	53.05	-1
ENSMUSG00000122534	16	8	49.33	-1
ENSMUSG00000098620	15	1	44.04	1
ENSMUSG00000116180	15	1	49.20	1
ENSMUSG00000138108	12	1	42.64	-1
ENSMUSG00000000346	15	4	50.58	1
ENSMUSG00000049902	13	2	44.76	-1
ENSMUSG00000138121	12	1	45.56	-1
ENSMUSG00000138142	12	8	40.52	-1
ENSMUSG00000122586	16	2	44.79	-1
ENSMUSG00000122592	16	1	42.60	-1
ENSMUSG00000032806	X	4	49.55	-1
ENSMUSG00000116946	16	26	43.09	1
ENSMUSG00000098710	8	1	61.90	-1
ENSMUSG00000077563	8	1	57.25	-1
ENSMUSG00000036943	9	1	42.50	-1
ENSMUSG00000138158	12	1	43.68	1
ENSMUSG00000019261	8	11	55.83	1
ENSMUSG00000138161	12	2	44.53	-1
ENSMUSG00000112372	12	2	38.64	1
ENSMUSG00000138211	12	2	43.44	1
ENSMUSG00000103780	1	1	42.67	-1
ENSMUSG00000138236	12	2	46.21	1
ENSMUSG00000102594	1	1	43.96	-1
ENSMUSG00000098407	1	1	48.33	1
ENSMUSG00000103463	1	1	48.12	-1
ENSMUSG00000114028	12	34	42.06	1
ENSMUSG00000098829	1	1	52.59	-1
ENSMUSG00000053559	15	6	49.37	-1
ENSMUSG00000058622	1	1	45.32	-1
ENSMUSG00000107026	6	1	53.54	1
ENSMUSG00000121934	13	1	46.42	1
ENSMUSG00000036781	9	6	39.73	1
ENSMUSG00000115296	14	1	41.46	-1
ENSMUSG00000084609	13	1	46.83	1
ENSMUSG00000047749	6	1	45.15	-1
ENSMUSG00000021395	13	2	43.79	1
ENSMUSG00000096144	14	1	44.06	1
ENSMUSG00000015222	1	25	38.34	1
ENSMUSG00000031399	X	10	46.19	-1
ENSMUSG00000122680	16	3	47.06	-1
ENSMUSG00000065379	11	1	39.85	-1
ENSMUSG00000048582	14	2	46.28	-1
ENSMUSG00000065797	2	1	40.19	1
ENSMUSG00002075610	11	1	42.25	-1
ENSMUSG00000122719	16	2	44.48	-1
ENSMUSG00000050468	2	4	48.46	1
ENSMUSG00000018412	11	6	39.04	-1
ENSMUSG00000116572	16	13	48.01	1
ENSMUSG00000075558	10	1	49.79	-1
ENSMUSG00000035278	10	9	57.08	-1
ENSMUSG00000046352	14	1	48.80	-1
ENSMUSG00000130597	19	1	40.11	1
ENSMUSG00000136438	19	1	47.22	1
ENSMUSG00000122761	16	1	48.83	-1
ENSMUSG00000029826	6	4	45.29	-1
ENSMUSG00000138794	19	2	47.63	1
ENSMUSG00000116973	16	7	46.33	1
ENSMUSG00000097404	19	7	51.65	1
ENSMUSG00000040055	14	4	45.69	-1
ENSMUSG00000138270	12	1	56.51	1
ENSMUSG00000122829	16	3	45.00	-1
ENSMUSG00000138302	12	6	42.63	-1
ENSMUSG00000009687	7	14	51.78	-1
ENSMUSG00000021396	13	2	50.80	1
ENSMUSG00000122835	16	5	38.95	1
ENSMUSG00000124082	19	1	49.93	-1
ENSMUSG00000143274	19	2	50.80	1
ENSMUSG00000119968	19	3	47.29	-1
ENSMUSG00000138345	12	1	48.43	1
ENSMUSG00000138361	12	1	53.44	1
ENSMUSG00002075045	13	1	63.77	1
ENSMUSG00000122843	16	8	47.76	-1
ENSMUSG00000138442	12	1	39.34	1
ENSMUSG00000091383	13	1	68.73	-1
ENSMUSG00000088248	8	1	42.55	1
ENSMUSG00000074252	8	1	55.36	1
ENSMUSG00000137613	19	1	54.64	1
ENSMUSG00000113521	13	1	55.71	-1
ENSMUSG00000138474	12	4	44.06	1
ENSMUSG00000114530	14	1	38.80	-1
ENSMUSG00000120982	19	1	61.83	-1
ENSMUSG00002074937	8	1	68.22	1
ENSMUSG00000032370	9	2	42.57	-1
ENSMUSG00000114754	14	1	46.10	1
ENSMUSG00000114254	13	1	46.82	1
ENSMUSG00000035439	8	8	48.10	-1
ENSMUSG00000137496	19	1	50.84	1
ENSMUSG00000102969	13	1	37.68	-1
ENSMUSG00000021947	14	4	45.66	-1
ENSMUSG00000098112	15	8	48.68	-1
ENSMUSG00000137572	19	1	50.27	-1
ENSMUSG00000065424	13	1	33.33	1
ENSMUSG00000122789	19	1	48.63	-1
ENSMUSG00000114588	13	1	49.34	-1
ENSMUSG00000113669	12	35	44.37	1
ENSMUSG00000114687	13	1	51.05	1
ENSMUSG00000130711	19	1	49.51	-1
ENSMUSG00000114930	13	1	48.15	-1
ENSMUSG00000120156	16	3	38.70	-1
ENSMUSG00000024786	19	2	44.61	1
ENSMUSG00000114665	13	6	47.01	1
ENSMUSG00000122877	16	7	45.19	-1
ENSMUSG00000122886	16	1	39.20	-1
ENSMUSG00000114546	13	1	40.71	-1
ENSMUSG00000116617	16	3	43.72	-1
ENSMUSG00000122920	16	1	44.60	1
ENSMUSG00000114583	13	1	44.86	-1
ENSMUSG00000020211	10	4	56.64	1
ENSMUSG00000122922	16	1	47.61	-1
ENSMUSG00000041773	13	1	48.96	1
ENSMUSG00000116762	16	22	46.46	1
ENSMUSG00002076756	9	1	36.73	-1
ENSMUSG00000032503	9	31	42.65	-1
ENSMUSG00000078952	13	17	45.83	1
ENSMUSG00000077497	14	1	47.50	-1
ENSMUSG00000114321	14	1	59.03	1
ENSMUSG00000122939	16	1	45.38	-1
ENSMUSG00000114952	14	1	50.52	-1
ENSMUSG00000122944	16	2	43.63	1
ENSMUSG00000063277	14	1	42.94	1
ENSMUSG00000122973	16	3	40.06	1
ENSMUSG00000122975	16	2	36.34	1
ENSMUSG00000021871	14	1	44.82	1
ENSMUSG00000024784	19	2	60.19	1
ENSMUSG00000122977	16	2	44.21	1
ENSMUSG00000122981	16	3	41.09	1
ENSMUSG00000116690	16	4	47.80	1
ENSMUSG00000112763	12	20	41.64	-1
ENSMUSG00000098238	13	1	53.71	-1
ENSMUSG00000109338	16	2	40.92	-1
ENSMUSG00000120592	13	27	45.76	1
ENSMUSG00000123023	16	1	51.99	1
ENSMUSG00000120489	16	11	49.02	1
ENSMUSG00000100844	12	2	33.94	-1
ENSMUSG00000024777	19	4	55.91	-1
ENSMUSG00000021876	14	2	44.68	1
ENSMUSG00000123053	16	1	49.64	-1
ENSMUSG00000097762	12	3	44.79	-1
ENSMUSG00000123057	16	1	52.10	1
ENSMUSG00000123065	16	2	42.35	-1
ENSMUSG00000035262	10	1	62.88	1
ENSMUSG00000123091	16	1	49.97	1
ENSMUSG00000138550	12	2	50.00	-1
ENSMUSG00000086645	16	4	51.72	-1
ENSMUSG00000138558	12	1	44.77	-1
ENSMUSG00000120451	12	6	43.06	1
ENSMUSG00000072115	14	2	44.49	1
ENSMUSG00000123107	16	1	42.16	-1
ENSMUSG00000123123	16	1	44.38	-1
ENSMUSG00000122038	13	9	43.48	-1
ENSMUSG00000123137	16	1	41.94	-1
ENSMUSG00000138602	12	1	37.26	1
ENSMUSG00000002395	8	12	54.63	1
ENSMUSG00000123156	16	1	52.55	-1
ENSMUSG00000138642	12	2	44.27	1
ENSMUSG00000123165	16	1	47.06	1
ENSMUSG00000020216	10	4	53.01	-1
ENSMUSG00000123172	16	1	41.31	-1
ENSMUSG00000072575	14	1	44.20	1
ENSMUSG00000112792	12	19	39.96	1
ENSMUSG00000123199	16	36	47.53	1
ENSMUSG00000021880	14	4	45.92	1
ENSMUSG00000122075	13	6	44.95	1
ENSMUSG00002076008	11	1	62.07	-1
ENSMUSG00002076893	4	1	53.57	-1
ENSMUSG00000044348	X	13	42.51	-1
ENSMUSG00000122076	13	1	43.51	-1
ENSMUSG00000020400	11	12	50.44	-1
ENSMUSG00000098527	15	1	50.75	-1
ENSMUSG00000122079	13	1	46.67	-1
ENSMUSG00000035696	4	17	42.20	-1
ENSMUSG00000023031	15	9	49.75	-1
ENSMUSG00000097793	13	4	41.26	-1
ENSMUSG00000114985	14	1	39.02	-1
ENSMUSG00000077441	3	1	47.73	-1
ENSMUSG00000103420	3	1	43.15	1
ENSMUSG00000070531	2	1	51.65	1
ENSMUSG00000122116	13	1	46.41	-1
ENSMUSG00000035896	14	1	47.48	-1
ENSMUSG00000092990	3	1	46.05	1
ENSMUSG00000114221	13	1	41.80	-1
ENSMUSG00000027690	3	3	42.65	1
ENSMUSG00000122214	13	2	41.75	-1
ENSMUSG00000106836	6	1	41.58	-1
ENSMUSG00000122247	13	1	44.40	1
ENSMUSG00000122271	13	1	43.00	1
ENSMUSG00000057696	6	1	43.68	1
ENSMUSG00000059606	14	1	48.48	1
ENSMUSG00000122283	13	1	44.93	1
ENSMUSG00000122292	13	2	42.51	-1
ENSMUSG00000112422	12	9	43.41	1
ENSMUSG00000056832	6	5	41.28	1
ENSMUSG00000115136	14	1	44.01	-1
ENSMUSG00000122307	13	1	39.18	1
ENSMUSG00000087993	10	1	59.46	1
ENSMUSG00000051067	10	2	56.86	-1
ENSMUSG00000047894	14	2	45.49	-1
ENSMUSG00000122317	13	1	48.63	-1
ENSMUSG00000099446	13	9	44.35	-1
ENSMUSG00000077671	2	1	48.09	1
ENSMUSG00000058620	2	2	53.56	1
ENSMUSG00000116701	16	5	39.64	1
ENSMUSG00000050766	14	2	45.36	1
ENSMUSG00000035215	10	9	54.88	-1
ENSMUSG00000138725	12	1	45.89	-1
ENSMUSG00000090351	14	1	44.06	-1
ENSMUSG00000138741	12	2	46.67	-1
ENSMUSG00002074887	14	1	49.59	-1
ENSMUSG00002075543	14	1	48.76	-1
ENSMUSG00000070530	2	1	46.31	-1
ENSMUSG00000090975	14	1	43.74	-1
ENSMUSG00000138778	12	7	52.79	1
ENSMUSG00000115270	14	1	43.52	1
ENSMUSG00000118894	14	1	44.86	-1
ENSMUSG00000115767	14	1	53.38	-1
ENSMUSG00000122404	13	4	39.53	1
ENSMUSG00000123235	16	2	56.38	-1
ENSMUSG00000022175	14	4	54.42	1
ENSMUSG00000123251	16	7	45.13	1
ENSMUSG00000138786	12	1	38.15	1
ENSMUSG00000083740	2	1	50.00	-1
ENSMUSG00000122514	13	2	44.05	-1
ENSMUSG00000074594	2	2	47.27	-1
ENSMUSG00000138788	12	1	51.24	-1
ENSMUSG00000086319	12	9	48.18	-1
ENSMUSG00000122587	13	1	45.26	1
ENSMUSG00000024773	19	6	56.01	1
ENSMUSG00000122589	13	2	41.91	1
ENSMUSG00000123267	16	1	43.43	1
ENSMUSG00000084790	16	6	48.07	-1
ENSMUSG00000122626	13	3	46.06	-1
ENSMUSG00000122629	13	2	48.27	-1
ENSMUSG00000122650	13	1	48.22	-1
ENSMUSG00000070529	2	1	51.93	1
ENSMUSG00000114307	13	2	39.72	-1
ENSMUSG00000116786	16	18	38.08	1
ENSMUSG00000138819	12	2	53.33	-1
ENSMUSG00000113595	13	9	46.98	1
ENSMUSG00000138858	12	1	54.90	1
ENSMUSG00000138888	12	3	45.96	1
ENSMUSG00000078940	2	2	44.74	-1
ENSMUSG00000138906	12	1	50.45	-1
ENSMUSG00000138922	12	2	44.43	-1
ENSMUSG00000138927	12	1	45.59	1
ENSMUSG00000122696	13	1	39.29	-1
ENSMUSG00000113940	12	29	46.20	-1
ENSMUSG00000122730	13	1	42.41	1
ENSMUSG00000122735	13	1	40.30	1
ENSMUSG00000084788	13	4	42.26	-1
ENSMUSG00000067704	2	1	46.81	1
ENSMUSG00000027889	3	10	54.95	-1
ENSMUSG00000017310	2	1	44.27	1
ENSMUSG00000123363	16	11	38.02	-1
ENSMUSG00000037280	15	3	51.49	-1
ENSMUSG00000035206	10	11	58.18	1
ENSMUSG00000114472	13	3	40.20	1
ENSMUSG00000122781	13	1	38.07	1
ENSMUSG00000122787	13	1	43.42	1
ENSMUSG00000123373	16	1	42.54	-1
ENSMUSG00000042595	X	1	38.12	1
ENSMUSG00000120871	13	6	40.82	1
ENSMUSG00000123409	16	8	41.90	1
ENSMUSG00000046338	2	1	52.18	1
ENSMUSG00000022176	14	4	53.07	1
ENSMUSG00000122857	13	2	45.17	1
ENSMUSG00000122862	13	1	42.20	1
ENSMUSG00000123452	16	1	52.09	-1
ENSMUSG00000122871	13	1	46.22	-1
ENSMUSG00000123506	16	5	44.12	1
ENSMUSG00000122893	13	9	37.71	-1
ENSMUSG00000138929	12	4	38.48	-1
ENSMUSG00000123609	16	1	43.83	1
ENSMUSG00000123682	16	7	42.42	1
ENSMUSG00000138951	12	1	51.46	1
ENSMUSG00000138974	12	1	38.00	1
ENSMUSG00000122926	13	3	44.62	1
ENSMUSG00000138976	12	15	47.09	1
ENSMUSG00000123719	16	1	44.19	-1
ENSMUSG00000122952	13	1	45.18	1
ENSMUSG00000116709	16	2	47.64	-1
ENSMUSG00000123008	13	1	41.13	-1
ENSMUSG00000123020	13	15	47.06	1
ENSMUSG00000120550	16	15	46.37	-1
ENSMUSG00000089905	6	1	36.88	1
ENSMUSG00000089191	X	1	53.04	-1
ENSMUSG00000080718	X	1	50.09	1
ENSMUSG00000038538	6	9	40.11	1
ENSMUSG00000084086	X	1	47.12	-1
ENSMUSG00000139018	12	1	51.80	-1
