"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000030849"	9.39296840062661	-0.690490255519979	0.989896825840364	-0.697537599369302	0.485466417544861	0.721427728530468	"ENSMUSG00000030849.19"	"Fgfr2"	"protein_coding"	132725079	"fibroblast growth factor receptor 2 [Source:MGI Symbol;Acc:MGI:95523]"	129764181	"ENSMUST00000120187"	"ENSMUST00000120187.9"
"ENSMUSG00000025265"	13.5292429895166	-0.569549911284399	0.816961287677003	-0.697156548144272	0.485704828524245	0.721589614101771	"ENSMUSG00000025265.15"	"Fgd1"	"protein_coding"	149872517	"FYVE, RhoGEF and PH domain containing 1 [Source:MGI Symbol;Acc:MGI:104566]"	149829146	"ENSMUST00000112685"	"ENSMUST00000112685.8"
"ENSMUSG00000074818"	8.77214762852387	0.610604905722475	0.875803527153287	0.697193933104136	0.485681435205214	0.721589614101771	"ENSMUSG00000074818.14"	"Pdzd7"	"protein_coding"	45034156	"PDZ domain containing 7 [Source:MGI Symbol;Acc:MGI:3608325]"	45015345	"ENSMUST00000038901"	"ENSMUST00000038901.6"
"ENSMUSG00000140066"	4.62240653484586	1.26988640519442	1.82142573664957	0.697193621261945	0.485681630335277	0.721589614101771	"ENSMUSG00000140066.1"	"Gm40946"	"lncRNA"	50621225	"predicted gene, 40946 [Source:MGI Symbol;Acc:MGI:5623831]"	50584558	"ENSMUST00000357573"	"ENSMUST00000357573.1"
"ENSMUSG00000143965"	2.69437299897008	-1.25441160178795	1.79942468945902	-0.697118145113964	0.485728859526997	0.721589614101771	"ENSMUSG00000143965.1"	"Gm53644"	"lncRNA"	94932748	"predicted gene, 53644 [Source:MGI Symbol;Acc:MGI:6722333]"	94931180	"ENSMUST00000380397"	"ENSMUST00000380397.1"
"ENSMUSG00000032218"	47.8245330122487	-0.606380422279998	0.86995803643414	-0.697022611303739	0.485788643362175	0.721621414215435	"ENSMUSG00000032218.8"	"Ccnb2"	"protein_coding"	70328829	"cyclin B2 [Source:MGI Symbol;Acc:MGI:88311]"	70314974	"ENSMUST00000034742"	"ENSMUST00000034742.8"
"ENSMUSG00000032583"	44.1931894762605	0.382075085058843	0.548414684854017	0.696690106247882	0.485996751808037	0.721873522730589	"ENSMUSG00000032583.8"	"Mon1a"	"protein_coding"	107780338	"MON1 homolog A, secretory traffciking associated [Source:MGI Symbol;Acc:MGI:1920075]"	107765350	"ENSMUST00000191906"	"ENSMUST00000191906.6"
"ENSMUSG00000040093"	8.1614716981173	-0.772943018390145	1.10961122301613	-0.696589041600661	0.486060015759687	0.721910464165039	"ENSMUSG00000040093.17"	"Bmf"	"protein_coding"	118380168	"BCL2 modifying factor [Source:MGI Symbol;Acc:MGI:2176433]"	118359238	"ENSMUST00000090219"	"ENSMUST00000090219.13"
"ENSMUSG00000024037"	36.8918546864094	-0.326031067887791	0.46846696658502	-0.695953164562397	0.486458161102977	0.722444736057127	"ENSMUSG00000024037.14"	"Wdr4"	"protein_coding"	31738954	"WD repeat domain 4 [Source:MGI Symbol;Acc:MGI:1889002]"	31713296	"ENSMUST00000171171"	"ENSMUST00000171171.9"
"ENSMUSG00000073902"	3.01778922182041	-1.00501353149614	1.44423538368593	-0.695879316383442	0.486504411511199	0.722456361526226	"ENSMUSG00000073902.6"	"Gvin3"	"transcribed_unprocessed_pseudogene"	106203242	"GTPase, very large interferon inducible, family member 3 [Source:MGI Symbol;Acc:MGI:3584360]"	106195950	"ENSMUST00000184540"	"ENSMUST00000184540.2"
"ENSMUSG00000024112"	5.80858727665925	-0.920927843844669	1.32387038864919	-0.695632934870865	0.486658735088841	0.722589597005817	"ENSMUSG00000024112.18"	"Cacna1h"	"protein_coding"	25652759	"calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:MGI Symbol;Acc:MGI:1928842]"	25593259	"ENSMUST00000159610"	"ENSMUST00000159610.8"
"ENSMUSG00000070691"	13.5046655892821	0.623413826766896	0.896207368622776	0.695613368728391	0.486670991675885	0.722589597005817	"ENSMUSG00000070691.11"	"Runx3"	"protein_coding"	134905301	"runt related transcription factor 3 [Source:MGI Symbol;Acc:MGI:102672]"	134847963	"ENSMUST00000056977"	"ENSMUST00000056977.14"
"ENSMUSG00000002055"	10.7525629898339	0.601815196176037	0.865404595392535	0.695414837614841	0.486795364604853	0.722665468476942	"ENSMUSG00000002055.10"	"Spag5"	"protein_coding"	78213283	"sperm associated antigen 5 [Source:MGI Symbol;Acc:MGI:1927470]"	78192355	"ENSMUST00000045026"	"ENSMUST00000045026.4"
"ENSMUSG00000024695"	406.652402283394	-0.174133881988572	0.250404951311633	-0.695409100644579	0.486798958875124	0.722665468476942	"ENSMUSG00000024695.17"	"Zfp91"	"protein_coding"	12773490	"zinc finger protein 91 [Source:MGI Symbol;Acc:MGI:104854]"	12744384	"ENSMUST00000038627"	"ENSMUST00000038627.9"
"ENSMUSG00000134630"	12.6501184997075	0.548999022451428	0.789538454044994	0.695341714692647	0.486841177933372	0.722671087761995	"ENSMUSG00000134630.1"	"Gm67105"	"lncRNA"	4118700	"predicted gene, 67105 [Source:MGI Symbol;Acc:MGI:7817052]"	4100452	"ENSMUST00000325888"	"ENSMUST00000325888.1"
"ENSMUSG00000120347"	29.4157074119296	-0.40908169760628	0.588389726971757	-0.69525635621085	0.486894660090882	0.722693423878186	"ENSMUSG00000120347.2"	"Gm56597"	"lncRNA"	11074500	"predicted gene, 56597 [Source:MGI Symbol;Acc:MGI:7337108]"	11071866	"ENSMUST00000242699"	"ENSMUST00000242699.2"
"ENSMUSG00000120284"	3.20981780829189	0.989283980474421	1.42348473998202	0.694973365493834	0.487071993283255	0.722899572950118	"ENSMUSG00000120284.2"	"Gm56714"	"lncRNA"	33223217	"predicted gene, 56714 [Source:MGI Symbol;Acc:MGI:7337342]"	33221526	"ENSMUST00000242286"	"ENSMUST00000242286.1"
"ENSMUSG00000078480"	35.9466421441517	0.358007690879722	0.515186073942224	0.694909488022907	0.487112026262099	0.722901928161504	"ENSMUSG00000078480.4"	"Mrpl48-ps"	"processed_pseudogene"	88518047	"mitochondrial ribosomal protein L48 pseudogene [Source:MGI Symbol;Acc:MGI:3050089]"	88517412	"ENSMUST00000121413"	"ENSMUST00000121413.2"
"ENSMUSG00000000244"	55.7218544440864	-0.482916852281892	0.695097910877019	-0.694746516605964	0.487214170968657	0.722939398415692	"ENSMUSG00000000244.18"	"Tspan32"	"protein_coding"	142573381	"tetraspanin 32 [Source:MGI Symbol;Acc:MGI:1350360]"	142558783	"ENSMUST00000009396"	"ENSMUST00000009396.13"
"ENSMUSG00000097685"	12.3665877312134	0.558895795178991	0.804427556877749	0.694774551667836	0.487196598762046	0.722939398415692	"ENSMUSG00000097685.3"	"Gm26646"	"lncRNA"	79570389	"predicted gene, 26646 [Source:MGI Symbol;Acc:MGI:5477140]"	79566685	"ENSMUST00000180715"	"ENSMUST00000180715.3"
"ENSMUSG00000003184"	101.428071974557	-0.331450112617027	0.477254922216901	-0.694492811257776	0.487373207503441	0.723009727914634	"ENSMUSG00000003184.16"	"Irf3"	"protein_coding"	44652272	"interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]"	44647072	"ENSMUST00000003284"	"ENSMUST00000003284.16"
"ENSMUSG00000026478"	208.909405149063	0.259315294363279	0.373353495381928	0.694557028582277	0.48733294988591	0.723009727914634	"ENSMUSG00000026478.15"	"Lamc1"	"protein_coding"	153208532	"laminin, gamma 1 [Source:MGI Symbol;Acc:MGI:99914]"	153094668	"ENSMUST00000027752"	"ENSMUST00000027752.15"
"ENSMUSG00000026816"	51.0193548420703	-0.312644791952219	0.450180989132606	-0.694486883052553	0.487376923965217	0.723009727914634	"ENSMUSG00000026816.15"	"Gtf3c5"	"protein_coding"	28473763	"general transcription factor IIIC, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1917489]"	28456323	"ENSMUST00000113889"	"ENSMUST00000113889.9"
"ENSMUSG00000106752"	5.20758759623841	-0.96272882866008	1.38663908493699	-0.694289407473196	0.48750073247874	0.723079298950678	"ENSMUSG00000106752.2"	"Gm3348"	"processed_pseudogene"	17083967	"predicted gene 3348 [Source:MGI Symbol;Acc:MGI:3781526]"	17083118	"ENSMUST00000177813"	"ENSMUST00000177813.3"
"ENSMUSG00000137731"	4.85431648239537	0.798791978030443	1.15047080127799	0.694317471719504	0.487483136394217	0.723079298950678	"ENSMUSG00000137731.1"	"Gm65618"	"lncRNA"	14119737	"predicted gene, 65618 [Source:MGI Symbol;Acc:MGI:7814122]"	14086374	"ENSMUST00000343233"	"ENSMUST00000343233.1"
"ENSMUSG00000026608"	53.7538287517904	-0.278429130683808	0.401064345086883	-0.69422558772581	0.487540748286634	0.723081613033095	"ENSMUSG00000026608.14"	"Kctd3"	"protein_coding"	188740038	"potassium channel tetramerisation domain containing 3 [Source:MGI Symbol;Acc:MGI:2444629]"	188703292	"ENSMUST00000193143"	"ENSMUST00000193143.6"
"ENSMUSG00000032352"	6.10836657931511	-0.789321970627192	1.13720166525123	-0.694091465696911	0.487624850313373	0.723149306762548	"ENSMUSG00000032352.17"	"Lrrc1"	"protein_coding"	77452152	"leucine rich repeat containing 1 [Source:MGI Symbol;Acc:MGI:2442313]"	77338105	"ENSMUST00000183873"	"ENSMUST00000183873.8"
"ENSMUSG00000022565"	338.808810220444	0.264547909549834	0.381260407401924	0.693877214664328	0.487759213958125	0.723291522086327	"ENSMUSG00000022565.16"	"Plec"	"protein_coding"	76116774	"plectin [Source:MGI Symbol;Acc:MGI:1277961]"	76055174	"ENSMUST00000054449"	"ENSMUST00000054449.14"
"ENSMUSG00000029402"	42.0494298274546	0.294849578648172	0.424997298952579	0.693768123644172	0.487827636086055	0.723335938910661	"ENSMUSG00000029402.9"	"Snrnp35"	"protein_coding"	124629187	"small nuclear ribonucleoprotein 35 (U11/U12) [Source:MGI Symbol;Acc:MGI:1923417]"	124621197	"ENSMUST00000031349"	"ENSMUST00000031349.9"
"ENSMUSG00000065952"	16.190102089775	0.521467861967202	0.7520337110242	0.693410221274537	0.488052149602713	0.723539982991713	"ENSMUSG00000065952.14"	"Rps23rg1"	"protein_coding"	3634939	"ribosomal protein S23, retrogene 1 [Source:MGI Symbol;Acc:MGI:3612471]"	3617990	"ENSMUST00000138454"	"ENSMUST00000138454.2"
"ENSMUSG00000072109"	198.900805464335	0.306767658785546	0.442392080860916	0.693429362904872	0.488040140574654	0.723539982991713	"ENSMUSG00000072109.14"	"A530040E14Rik"	"lncRNA"	85254067	"RIKEN cDNA A530040E14 gene [Source:MGI Symbol;Acc:MGI:3612703]"	85080984	"ENSMUST00000162353"	"ENSMUST00000162353.9"
"ENSMUSG00000133253"	13.9805968834051	0.504638221529765	0.727810623866303	0.693364736624765	0.488080686287661	0.723539982991713	"ENSMUSG00000133253.1"	"Gm72942"	"lncRNA"	99742740	"predicted gene, 72942 [Source:MGI Symbol;Acc:MGI:7828644]"	99738108	"ENSMUST00000316770"	"ENSMUST00000316770.1"
"ENSMUSG00000048647"	2.77243055250543	-1.24382007465635	1.79426845136103	-0.693218494541808	0.488172443433325	0.723600907347335	"ENSMUSG00000048647.10"	"Exd1"	"protein_coding"	119378108	"exonuclease 3'-5' domain containing 1 [Source:MGI Symbol;Acc:MGI:3045306]"	119346986	"ENSMUST00000060009"	"ENSMUST00000060009.9"
"ENSMUSG00000050747"	2.93544611401396	1.18097334643074	1.70371215591184	0.693176568784106	0.488198750763617	0.723600907347335	"ENSMUSG00000050747.15"	"Trim15"	"protein_coding"	37178102	"tripartite motif-containing 15 [Source:MGI Symbol;Acc:MGI:1916347]"	37171583	"ENSMUST00000025329"	"ENSMUST00000025329.13"
"ENSMUSG00000057842"	12.8370033705106	-0.495353683515937	0.714746455472434	-0.693048114787107	0.488279357089237	0.723663336592489	"ENSMUSG00000057842.15"	"Zfp595"	"protein_coding"	67480634	"zinc finger protein 595 [Source:MGI Symbol;Acc:MGI:3040707]"	67461062	"ENSMUST00000109735"	"ENSMUST00000109735.9"
"ENSMUSG00000071573"	36.8455716145637	0.353040036874388	0.509454097245737	0.692977127444904	0.488323905522402	0.723672319950955	"ENSMUSG00000071573.16"	"Rnls"	"protein_coding"	33369665	"renalase, FAD-dependent amine oxidase [Source:MGI Symbol;Acc:MGI:1915045]"	33115147	"ENSMUST00000096114"	"ENSMUST00000096114.13"
"ENSMUSG00000068015"	158.290960043218	-0.289603076290747	0.4180566221271	-0.69273648822312	0.488474936078534	0.723839090793969	"ENSMUSG00000068015.9"	"Lrch1"	"protein_coding"	75185316	"leucine-rich repeats and calponin homology (CH) domain containing 1 [Source:MGI Symbol;Acc:MGI:2443390]"	74992115	"ENSMUST00000088970"	"ENSMUST00000088970.7"
"ENSMUSG00000024228"	9.88566855063898	-0.701686859031105	1.0133814023197	-0.692421291159372	0.488672798891827	0.724075227546338	"ENSMUSG00000024228.13"	"Nudt12"	"protein_coding"	59320367	"nudix hydrolase 12 [Source:MGI Symbol;Acc:MGI:1915243]"	59306613	"ENSMUST00000025065"	"ENSMUST00000025065.12"
"ENSMUSG00000001588"	14.8600452629808	0.518870915309302	0.749530917205636	0.69226085728889	0.48877352674943	0.724136983636141	"ENSMUSG00000001588.13"	"Acap1"	"protein_coding"	69786365	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:MGI Symbol;Acc:MGI:2388270]"	69772393	"ENSMUST00000108622"	"ENSMUST00000108622.8"
"ENSMUSG00000032890"	136.340531105089	0.621271073223208	0.897489376907762	0.692232230495869	0.488791501159916	0.724136983636141	"ENSMUSG00000032890.18"	"Rims3"	"protein_coding"	120753776	"regulating synaptic membrane exocytosis 3 [Source:MGI Symbol;Acc:MGI:2443331]"	120712013	"ENSMUST00000132895"	"ENSMUST00000132895.8"
"ENSMUSG00000084946"	16.7360593514828	0.563717341406043	0.814445521118596	0.692148617419872	0.488844002819226	0.724157707792477	"ENSMUSG00000084946.5"	"Dlx1as"	"lncRNA"	71369624	"distal-less homeobox 1, antisense [Source:MGI Symbol;Acc:MGI:1195983]"	71346798	"ENSMUST00000140271"	"ENSMUST00000140271.2"
"ENSMUSG00000041889"	28.2198326146262	-0.538828147122371	0.778665460653066	-0.691989274406054	0.488944064632925	0.724248877209145	"ENSMUSG00000041889.8"	"Shisa4"	"protein_coding"	135302975	"shisa family member 4 [Source:MGI Symbol;Acc:MGI:1924802]"	135298795	"ENSMUST00000041240"	"ENSMUST00000041240.4"
"ENSMUSG00000114638"	56.1301054371954	0.281526060303895	0.406935155597652	0.691820444685902	0.489050095803543	0.724348873682082	"ENSMUSG00000114638.2"	"Gm31834"	"lncRNA"	38716896	"predicted gene, 31834 [Source:MGI Symbol;Acc:MGI:5590993]"	38711379	"ENSMUST00000224471"	"ENSMUST00000224471.2"
"ENSMUSG00000052557"	22.7224101828964	0.648684369150833	0.937917488074402	0.691622000227994	0.489174741934926	0.724476423487903	"ENSMUSG00000052557.12"	"Gan"	"protein_coding"	117942736	"giant axonal neuropathy [Source:MGI Symbol;Acc:MGI:1890619]"	117884874	"ENSMUST00000064488"	"ENSMUST00000064488.11"
"ENSMUSG00000038248"	2.97773969244698	1.06269559985837	1.53689956219074	0.69145416265431	0.489280176747971	0.724575503141852	"ENSMUSG00000038248.9"	"Sobp"	"protein_coding"	43050526	"sine oculis binding protein [Source:MGI Symbol;Acc:MGI:1924427]"	42878496	"ENSMUST00000040275"	"ENSMUST00000040275.9"
"ENSMUSG00000120027"	4.50731720910765	-0.844921518797765	1.22243176051032	-0.691180928123989	0.489451847632756	0.724772648530376	"ENSMUSG00000120027.2"	"Gm57071"	"lncRNA"	106174394	"predicted gene, 57071 [Source:MGI Symbol;Acc:MGI:7338055]"	106171838	"ENSMUST00000241076"	"ENSMUST00000241076.2"
"ENSMUSG00000022793"	17.8295582808071	-0.50497801084955	0.730966187621992	-0.690836347016767	0.489668391180931	0.724979114911421	"ENSMUSG00000022793.18"	"B4galt4"	"protein_coding"	38589411	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4 [Source:MGI Symbol;Acc:MGI:1928387]"	38562626	"ENSMUST00000023482"	"ENSMUST00000023482.13"
"ENSMUSG00000043323"	112.16220639851	-0.350965534002158	0.50801343315345	-0.690858766910099	0.489654300380486	0.724979114911421	"ENSMUSG00000043323.18"	"Fbrsl1"	"protein_coding"	110596468	"fibrosin-like 1 [Source:MGI Symbol;Acc:MGI:1920907]"	110509620	"ENSMUST00000198768"	"ENSMUST00000198768.3"
"ENSMUSG00000108888"	8.38228658604115	-0.680718954257352	0.985498516169367	-0.690735646059932	0.489731683963433	0.72501573526214	"ENSMUSG00000108888.3"	"Gm45231"	"lncRNA"	3726954	"predicted gene 45231 [Source:MGI Symbol;Acc:MGI:5753807]"	3724033	"ENSMUST00000208629"	"ENSMUST00000208629.2"
"ENSMUSG00000070348"	629.676979940153	-0.178613284218492	0.258664832284086	-0.690520170992263	0.489867129606263	0.725159159029016	"ENSMUSG00000070348.6"	"Ccnd1"	"protein_coding"	144493662	"cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]"	144483668	"ENSMUST00000093962"	"ENSMUST00000093962.5"
"ENSMUSG00000020523"	143.696341733582	-0.250763827267075	0.363301245901221	-0.69023662895793	0.490045392226839	0.725308840525917	"ENSMUSG00000020523.15"	"Fam114a2"	"protein_coding"	57409443	"family with sequence similarity 114, member A2 [Source:MGI Symbol;Acc:MGI:1917629]"	57373819	"ENSMUST00000020831"	"ENSMUST00000020831.13"
"ENSMUSG00000035620"	29.8385139194437	-0.358872674147721	0.519918932822089	-0.690247366449577	0.490038640939868	0.725308840525917	"ENSMUSG00000035620.16"	"Ric8b"	"protein_coding"	84854201	"RIC8 guanine nucleotide exchange factor B [Source:MGI Symbol;Acc:MGI:2682307]"	84753480	"ENSMUST00000038523"	"ENSMUST00000038523.15"
"ENSMUSG00000000563"	1584.85816640075	-0.200437358837506	0.290597385033738	-0.689742472439092	0.490356151371834	0.725711665820118	"ENSMUSG00000000563.18"	"Atp5pb"	"protein_coding"	105867415	"ATP synthase peripheral stalk-membrane subunit b [Source:MGI Symbol;Acc:MGI:1100495]"	105850014	"ENSMUST00000118209"	"ENSMUST00000118209.8"
"ENSMUSG00000018415"	65.8256676279862	0.316216780354002	0.458628129408096	0.68948405053591	0.490518706785959	0.725833576554436	"ENSMUSG00000018415.15"	"Gid4"	"protein_coding"	60341753	"GID complex subunit 4, VID24 homolog [Source:MGI Symbol;Acc:MGI:1914021]"	60307971	"ENSMUST00000139477"	"ENSMUST00000139477.8"
"ENSMUSG00000036898"	16.0772210602057	-0.489118749166625	0.709437788315493	-0.689445582435072	0.490542906894757	0.725833576554436	"ENSMUSG00000036898.17"	"Zfp157"	"protein_coding"	138458956	"zinc finger protein 157 [Source:MGI Symbol;Acc:MGI:1919404]"	138439730	"ENSMUST00000085856"	"ENSMUST00000085856.12"
"ENSMUSG00000039990"	28.9723016419742	-0.376575991903259	0.546215568826351	-0.689427422789147	0.490554331269147	0.725833576554436	"ENSMUSG00000039990.17"	"Edrf1"	"protein_coding"	133274700	"erythroid differentiation regulatory factor 1 [Source:MGI Symbol;Acc:MGI:1919831]"	133239272	"ENSMUST00000051169"	"ENSMUST00000051169.13"
"ENSMUSG00000133024"	7.65566238407903	0.834074764421175	1.20995490340394	0.689343678904634	0.490607017048395	0.725854413530645	"ENSMUSG00000133024.1"	"Gm72914"	"lncRNA"	127389403	"predicted gene, 72914 [Source:MGI Symbol;Acc:MGI:7828588]"	127387458	"ENSMUST00000315550"	"ENSMUST00000315550.1"
"ENSMUSG00000031962"	2.90851081967879	1.10364854465067	1.60182533824633	0.688994310615002	0.490826847885859	0.726122519338931	"ENSMUSG00000031962.7"	"Cdh15"	"protein_coding"	123594136	"cadherin 15 [Source:MGI Symbol;Acc:MGI:106672]"	123574705	"ENSMUST00000034443"	"ENSMUST00000034443.7"
"ENSMUSG00000022940"	84.5925686505108	-0.267568490102757	0.388451047979673	-0.688808773961033	0.490943613477767	0.726123870386412	"ENSMUSG00000022940.18"	"Pigp"	"protein_coding"	94172701	"phosphatidylinositol glycan anchor biosynthesis, class P [Source:MGI Symbol;Acc:MGI:1860433]"	94159622	"ENSMUST00000113917"	"ENSMUST00000113917.8"
"ENSMUSG00000070572"	25.9376103311332	0.417501711837839	0.606067759192929	0.688869694031911	0.490905272409753	0.726123870386412	"ENSMUSG00000070572.8"	"Trmt112-ps2"	"processed_pseudogene"	149542163	"tRNA methyltransferase 11-2, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3651720]"	149541786	"ENSMUST00000117987"	"ENSMUST00000117987.2"
"ENSMUSG00000120795"	4.52966128130779	-0.887056372791496	1.28779628334371	-0.688817310831409	0.490938240558329	0.726123870386412	"ENSMUSG00000120795.2"	"Gm56990"	"lncRNA"	84839528	"predicted gene, 56990 [Source:MGI Symbol;Acc:MGI:7337893]"	84815735	"ENSMUST00000245850"	"ENSMUST00000245850.1"
"ENSMUSG00000064262"	4.84485115161037	0.758924654311834	1.10193646765609	0.68871906556113	0.491000075892322	0.7261502616803	"ENSMUSG00000064262.8"	"Gimap8"	"protein_coding"	48637809	"GTPase, IMAP family member 8 [Source:MGI Symbol;Acc:MGI:2685303]"	48624168	"ENSMUST00000203083"	"ENSMUST00000203083.3"
"ENSMUSG00000044434"	22.0956905837729	-0.484547421592185	0.703689957404943	-0.688580839463862	0.491087082146125	0.726164706322238	"ENSMUSG00000044434.6"	"Gm9791"	"processed_pseudogene"	34059612	"predicted pseudogene 9791 [Source:MGI Symbol;Acc:MGI:3642317]"	34059166	"ENSMUST00000060997"	"ENSMUST00000060997.6"
"ENSMUSG00000063849"	56.162326799641	0.385989001800928	0.560547717416893	0.68859258508738	0.491079688555287	0.726164706322238	"ENSMUSG00000063849.7"	"Ppcdc"	"protein_coding"	57347407	"phosphopantothenoylcysteine decarboxylase [Source:MGI Symbol;Acc:MGI:1914062]"	57292378	"ENSMUST00000215961"	"ENSMUST00000215961.2"
"ENSMUSG00000104309"	34.3265920006334	0.33493842653279	0.486710383846784	0.688167825567142	0.491347102593951	0.726492063385552	"ENSMUSG00000104309.2"	"Gm5846"	"processed_pseudogene"	49337195	"predicted gene 5846 [Source:MGI Symbol;Acc:MGI:3643624]"	49335782	"ENSMUST00000193146"	"ENSMUST00000193146.2"
"ENSMUSG00000058317"	67.6647474367916	-0.34690359092947	0.504241863298403	-0.687970627151552	0.491471278533088	0.726511584316791	"ENSMUSG00000058317.13"	"Ube2e2"	"protein_coding"	3896121	"ubiquitin-conjugating enzyme E2E 2 [Source:MGI Symbol;Acc:MGI:2384997]"	3575429	"ENSMUST00000124353"	"ENSMUST00000124353.2"
"ENSMUSG00000125903"	2.22237088182208	-1.63529191916399	2.37721838215094	-0.687901427753708	0.491514857421364	0.726511584316791	"ENSMUSG00000125903.1"	"Gm63825"	"lncRNA"	117670856	"predicted gene, 63825 [Source:MGI Symbol;Acc:MGI:7810563]"	117667153	"ENSMUST00000273073"	"ENSMUST00000273073.1"
